Data_venda;codigo do produto;id interno;Produto;Departamento;unidades;valor unitario
08/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;77,545
08/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;4;64,09
08/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;2;70,07
08/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;4;77,545
09/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;64,09
09/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;70,07
09/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;77,545
10/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;2;64,09
11/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;2;70,07
11/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;77,545
12/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;4;64,09
16/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;70,07
19/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;2;77,545
19/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;2;64,09
22/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;70,07
22/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;4;77,545
22/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;4;64,09
24/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;70,07
24/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;77,545
24/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;64,09
31/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;70,07
31/08/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;77,545
02/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;64,09
02/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;70,07
04/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;77,545
08/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;64,09
08/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;70,07
08/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;4;77,545
08/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;2;64,09
08/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;4;70,07
09/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;77,545
09/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;64,09
09/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;70,07
10/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;2;77,545
11/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;2;64,09
11/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;70,07
12/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;4;77,545
16/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;64,09
19/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;2;70,07
19/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;2;77,545
24/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;1;64,09
24/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;70,07
24/09/2021;1052;5703;Tenis klin rosa/prata;Infantil;3;77,545
05/08/2021;1053;5706,5;Sapato social branco;Masculino;1;44,37
05/08/2021;1053;5706,5;Sapato social branco;Masculino;1;48,51
05/08/2021;1053;5706,5;Sapato social branco;Masculino;3;53,685
05/08/2021;1053;5706,5;Sapato social branco;Masculino;2;44,37
06/08/2021;1053;5706,5;Sapato social branco;Masculino;1;48,51
08/08/2021;1053;5706,5;Sapato social branco;Masculino;1;53,685
08/08/2021;1053;5706,5;Sapato social branco;Masculino;2;44,37
08/08/2021;1053;5706,5;Sapato social branco;Masculino;3;48,51
08/08/2021;1053;5706,5;Sapato social branco;Masculino;1;53,685
08/08/2021;1053;5706,5;Sapato social branco;Masculino;3;44,37
09/08/2021;1053;5706,5;Sapato social branco;Masculino;2;48,51
09/08/2021;1053;5706,5;Sapato social branco;Masculino;2;53,685
09/08/2021;1053;5706,5;Sapato social branco;Masculino;2;44,37
10/08/2021;1053;5706,5;Sapato social branco;Masculino;3;48,51
11/08/2021;1053;5706,5;Sapato social branco;Masculino;1;53,685
11/08/2021;1053;5706,5;Sapato social branco;Masculino;2;44,37
12/08/2021;1053;5706,5;Sapato social branco;Masculino;3;48,51
16/08/2021;1053;5706,5;Sapato social branco;Masculino;2;53,685
20/08/2021;1053;5706,5;Sapato social branco;Masculino;1;44,37
22/08/2021;1053;5706,5;Sapato social branco;Masculino;4;48,51
22/08/2021;1053;5706,5;Sapato social branco;Masculino;3;53,685
22/08/2021;1053;5706,5;Sapato social branco;Masculino;3;44,37
24/08/2021;1053;5706,5;Sapato social branco;Masculino;2;48,51
24/08/2021;1053;5706,5;Sapato social branco;Masculino;4;53,685
24/08/2021;1053;5706,5;Sapato social branco;Masculino;4;44,37
31/08/2021;1053;5706,5;Sapato social branco;Masculino;1;48,51
31/08/2021;1053;5706,5;Sapato social branco;Masculino;1;53,685
02/09/2021;1053;5706,5;Sapato social branco;Masculino;2;44,37
02/09/2021;1053;5706,5;Sapato social branco;Masculino;1;48,51
04/09/2021;1053;5706,5;Sapato social branco;Masculino;2;53,685
08/09/2021;1053;5706,5;Sapato social branco;Masculino;1;44,37
08/09/2021;1053;5706,5;Sapato social branco;Masculino;2;48,51
08/09/2021;1053;5706,5;Sapato social branco;Masculino;3;53,685
08/09/2021;1053;5706,5;Sapato social branco;Masculino;1;44,37
08/09/2021;1053;5706,5;Sapato social branco;Masculino;3;48,51
09/09/2021;1053;5706,5;Sapato social branco;Masculino;2;53,685
09/09/2021;1053;5706,5;Sapato social branco;Masculino;2;44,37
09/09/2021;1053;5706,5;Sapato social branco;Masculino;2;48,51
10/09/2021;1053;5706,5;Sapato social branco;Masculino;3;53,685
11/09/2021;1053;5706,5;Sapato social branco;Masculino;1;44,37
11/09/2021;1053;5706,5;Sapato social branco;Masculino;2;48,51
12/09/2021;1053;5706,5;Sapato social branco;Masculino;3;53,685
16/09/2021;1053;5706,5;Sapato social branco;Masculino;2;44,37
20/09/2021;1053;5706,5;Sapato social branco;Masculino;1;48,51
24/09/2021;1053;5706,5;Sapato social branco;Masculino;2;53,685
24/09/2021;1053;5706,5;Sapato social branco;Masculino;4;44,37
24/09/2021;1053;5706,5;Sapato social branco;Masculino;4;48,51
05/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
05/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;37,468
05/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;40,964
05/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
06/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;37,468
08/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;40,964
08/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
08/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;37,468
08/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;40,964
08/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;45,334
09/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;37,468
09/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;40,964
09/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
10/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;37,468
11/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;40,964
11/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
13/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;37,468
16/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;40,964
20/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
22/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;3;37,468
22/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;40,964
22/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;45,334
24/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;37,468
24/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;3;40,964
24/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;3;45,334
31/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;37,468
31/08/2021;1054;5710;Sapatilha rosa/preto;Feminino;4;40,964
02/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
02/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;37,468
04/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;40,964
08/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;45,334
08/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;37,468
08/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;40,964
08/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
08/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;37,468
09/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;40,964
09/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
09/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;37,468
10/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;40,964
11/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
11/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;37,468
13/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;2;40,964
16/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;45,334
20/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;37,468
24/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;1;40,964
24/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;3;45,334
24/09/2021;1054;5710;Sapatilha rosa/preto;Feminino;3;37,468
01/08/2021;1055;5713,5;Bota preta couro;Masculino;3;70,07
01/08/2021;1055;5713,5;Bota preta couro;Masculino;3;77,545
05/08/2021;1055;5713,5;Bota preta couro;Masculino;2;64,09
05/08/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
05/08/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
05/08/2021;1055;5713,5;Bota preta couro;Masculino;2;64,09
06/08/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
08/08/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
08/08/2021;1055;5713,5;Bota preta couro;Masculino;1;64,09
08/08/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
08/08/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
08/08/2021;1055;5713,5;Bota preta couro;Masculino;1;64,09
09/08/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
09/08/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
09/08/2021;1055;5713,5;Bota preta couro;Masculino;1;64,09
10/08/2021;1055;5713,5;Bota preta couro;Masculino;2;70,07
11/08/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
11/08/2021;1055;5713,5;Bota preta couro;Masculino;4;64,09
16/08/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
20/08/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
23/08/2021;1055;5713,5;Bota preta couro;Masculino;2;64,09
23/08/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
23/08/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
24/08/2021;1055;5713,5;Bota preta couro;Masculino;2;64,09
24/08/2021;1055;5713,5;Bota preta couro;Masculino;2;70,07
02/09/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
02/09/2021;1055;5713,5;Bota preta couro;Masculino;2;64,09
08/09/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
08/09/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
08/09/2021;1055;5713,5;Bota preta couro;Masculino;1;64,09
08/09/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
08/09/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
09/09/2021;1055;5713,5;Bota preta couro;Masculino;1;64,09
09/09/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
09/09/2021;1055;5713,5;Bota preta couro;Masculino;1;77,545
10/09/2021;1055;5713,5;Bota preta couro;Masculino;2;64,09
11/09/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
11/09/2021;1055;5713,5;Bota preta couro;Masculino;4;77,545
16/09/2021;1055;5713,5;Bota preta couro;Masculino;1;64,09
20/09/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
23/09/2021;1055;5713,5;Bota preta couro;Masculino;2;77,545
23/09/2021;1055;5713,5;Bota preta couro;Masculino;1;64,09
23/09/2021;1055;5713,5;Bota preta couro;Masculino;1;70,07
24/09/2021;1055;5713,5;Bota preta couro;Masculino;2;77,545
24/09/2021;1055;5713,5;Bota preta couro;Masculino;2;64,09
01/08/2020;1056;5716;Bota cano medio marrom;Feminino;1;91,63
01/08/2021;1056;5717;Bota cano medio marrom;Feminino;2;101,405
05/08/2021;1056;5717;Bota cano medio marrom;Feminino;3;83,81
05/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
05/08/2021;1056;5717;Bota cano medio marrom;Feminino;2;101,405
05/08/2021;1056;5717;Bota cano medio marrom;Feminino;3;83,81
05/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
06/08/2021;1056;5717;Bota cano medio marrom;Feminino;2;101,405
07/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;83,81
07/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
08/08/2021;1056;5717;Bota cano medio marrom;Feminino;2;101,405
08/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;83,81
08/08/2021;1056;5717;Bota cano medio marrom;Feminino;2;91,63
08/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;101,405
08/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;83,81
08/08/2021;1056;5717;Bota cano medio marrom;Feminino;2;91,63
08/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;101,405
09/08/2021;1056;5717;Bota cano medio marrom;Feminino;2;83,81
09/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
09/08/2021;1056;5717;Bota cano medio marrom;Feminino;2;101,405
09/08/2021;1056;5717;Bota cano medio marrom;Feminino;2;83,81
10/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
11/08/2021;1056;5717;Bota cano medio marrom;Feminino;2;101,405
16/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;83,81
19/08/2021;1056;5717;Bota cano medio marrom;Feminino;3;91,63
20/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;101,405
23/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;83,81
23/08/2021;1056;5717;Bota cano medio marrom;Feminino;3;91,63
23/08/2021;1056;5717;Bota cano medio marrom;Feminino;3;101,405
24/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;83,81
24/08/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
02/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;101,405
02/09/2021;1056;5717;Bota cano medio marrom;Feminino;3;83,81
07/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
07/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;101,405
08/09/2021;1056;5717;Bota cano medio marrom;Feminino;2;83,81
08/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
08/09/2021;1056;5717;Bota cano medio marrom;Feminino;2;101,405
08/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;83,81
08/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
08/09/2021;1056;5717;Bota cano medio marrom;Feminino;2;101,405
08/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;83,81
09/09/2021;1056;5717;Bota cano medio marrom;Feminino;2;91,63
09/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;101,405
09/09/2021;1056;5717;Bota cano medio marrom;Feminino;2;83,81
09/09/2021;1056;5717;Bota cano medio marrom;Feminino;2;91,63
10/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;101,405
11/09/2021;1056;5717;Bota cano medio marrom;Feminino;2;83,81
16/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
19/09/2021;1056;5717;Bota cano medio marrom;Feminino;3;101,405
20/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;83,81
23/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
23/09/2021;1056;5717;Bota cano medio marrom;Feminino;3;101,405
23/09/2021;1056;5717;Bota cano medio marrom;Feminino;3;83,81
24/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;91,63
24/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;101,405
30/09/2021;1056;5717;Bota cano medio marrom;Feminino;1;83,81
30/09/2021;1056;5717;Bota cano medio marrom;Feminino;3;91,63
01/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
01/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;73,95
05/08/2021;1057;5720,5;Bota cano medio preta;Feminino;4;80,85
05/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
05/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;73,95
05/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;80,85
05/08/2021;1057;5720,5;Bota cano medio preta;Feminino;3;89,475
06/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;73,95
07/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;80,85
07/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
08/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;73,95
08/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;80,85
08/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;89,475
08/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;73,95
08/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
08/08/2021;1057;5720,5;Bota cano medio preta;Feminino;3;89,475
08/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;73,95
09/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
09/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
09/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;73,95
09/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
10/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
11/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;73,95
16/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
19/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
20/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;73,95
23/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;80,85
23/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
23/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;73,95
24/08/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
24/08/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
02/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;73,95
02/09/2021;1057;5720,5;Bota cano medio preta;Feminino;4;80,85
07/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
07/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;73,95
08/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
08/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
08/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;73,95
08/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;80,85
08/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;89,475
08/09/2021;1057;5720,5;Bota cano medio preta;Feminino;3;73,95
08/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
09/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;89,475
09/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;73,95
09/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
09/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;89,475
10/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;73,95
11/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
16/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;89,475
19/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;73,95
20/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
23/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;89,475
23/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;73,95
23/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;80,85
24/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;89,475
24/09/2021;1057;5720,5;Bota cano medio preta;Feminino;2;73,95
30/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;80,85
30/09/2021;1057;5720,5;Bota cano medio preta;Feminino;1;89,475
01/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
01/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
05/08/2021;1058;5724;Bota couro legitimo preta;Feminino;3;125,265
05/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
05/08/2021;1058;5724;Bota couro legitimo preta;Feminino;2;113,19
05/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
05/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
07/08/2021;1058;5724;Bota couro legitimo preta;Feminino;3;113,19
07/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
07/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
08/08/2021;1058;5724;Bota couro legitimo preta;Feminino;2;113,19
08/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
08/08/2021;1058;5724;Bota couro legitimo preta;Feminino;4;103,53
08/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
08/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
08/08/2021;1058;5724;Bota couro legitimo preta;Feminino;4;103,53
08/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
09/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
09/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
09/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
09/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
10/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
11/08/2021;1058;5724;Bota couro legitimo preta;Feminino;3;113,19
13/08/2021;1058;5724;Bota couro legitimo preta;Feminino;2;125,265
16/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
19/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
20/08/2021;1058;5724;Bota couro legitimo preta;Feminino;2;125,265
23/08/2021;1058;5724;Bota couro legitimo preta;Feminino;3;103,53
23/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
23/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
24/08/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
24/08/2021;1058;5724;Bota couro legitimo preta;Feminino;3;113,19
02/09/2021;1058;5724;Bota couro legitimo preta;Feminino;3;125,265
02/09/2021;1058;5724;Bota couro legitimo preta;Feminino;3;103,53
07/09/2021;1058;5724;Bota couro legitimo preta;Feminino;3;113,19
07/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
07/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
08/09/2021;1058;5724;Bota couro legitimo preta;Feminino;2;113,19
08/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
08/09/2021;1058;5724;Bota couro legitimo preta;Feminino;4;103,53
08/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
08/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
08/09/2021;1058;5724;Bota couro legitimo preta;Feminino;4;103,53
08/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
09/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
09/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
09/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
09/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
10/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
11/09/2021;1058;5724;Bota couro legitimo preta;Feminino;3;113,19
13/09/2021;1058;5724;Bota couro legitimo preta;Feminino;2;125,265
16/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
19/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
20/09/2021;1058;5724;Bota couro legitimo preta;Feminino;2;125,265
23/09/2021;1058;5724;Bota couro legitimo preta;Feminino;3;103,53
23/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;113,19
23/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;125,265
24/09/2021;1058;5724;Bota couro legitimo preta;Feminino;1;103,53
24/09/2021;1058;5724;Bota couro legitimo preta;Feminino;3;113,19
30/09/2021;1058;5724;Bota couro legitimo preta;Feminino;2;125,265
30/09/2021;1058;5724;Bota couro legitimo preta;Feminino;2;103,53
01/08/2021;1059;5727,5;Sapatênis preto;Masculino;1;59,29
06/08/2021;1059;5727,5;Sapatênis preto;Masculino;2;65,615
06/08/2021;1059;5727,5;Sapatênis preto;Masculino;2;54,23
06/08/2021;1059;5727,5;Sapatênis preto;Masculino;1;59,29
06/08/2021;1059;5727,5;Sapatênis preto;Masculino;2;65,615
07/08/2021;1059;5727,5;Sapatênis preto;Masculino;4;54,23
08/08/2021;1059;5727,5;Sapatênis preto;Masculino;1;59,29
08/08/2021;1059;5727,5;Sapatênis preto;Masculino;3;65,615
08/08/2021;1059;5727,5;Sapatênis preto;Masculino;1;54,23
08/08/2021;1059;5727,5;Sapatênis preto;Masculino;3;59,29
08/08/2021;1059;5727,5;Sapatênis preto;Masculino;1;65,615
09/08/2021;1059;5727,5;Sapatênis preto;Masculino;2;54,23
09/08/2021;1059;5727,5;Sapatênis preto;Masculino;2;59,29
09/08/2021;1059;5727,5;Sapatênis preto;Masculino;2;65,615
11/08/2021;1059;5727,5;Sapatênis preto;Masculino;2;54,23
13/08/2021;1059;5727,5;Sapatênis preto;Masculino;2;59,29
16/08/2021;1059;5727,5;Sapatênis preto;Masculino;3;65,615
19/08/2021;1059;5727,5;Sapatênis preto;Masculino;1;54,23
23/08/2021;1059;5727,5;Sapatênis preto;Masculino;1;59,29
25/08/2021;1059;5727,5;Sapatênis preto;Masculino;2;65,615
25/08/2021;1059;5727,5;Sapatênis preto;Masculino;2;54,23
02/09/2021;1059;5727,5;Sapatênis preto;Masculino;2;59,29
02/09/2021;1059;5727,5;Sapatênis preto;Masculino;2;65,615
05/09/2021;1059;5727,5;Sapatênis preto;Masculino;1;54,23
06/09/2021;1059;5727,5;Sapatênis preto;Masculino;1;59,29
06/09/2021;1059;5727,5;Sapatênis preto;Masculino;2;65,615
07/09/2021;1059;5727,5;Sapatênis preto;Masculino;4;54,23
08/09/2021;1059;5727,5;Sapatênis preto;Masculino;1;59,29
08/09/2021;1059;5727,5;Sapatênis preto;Masculino;3;65,615
08/09/2021;1059;5727,5;Sapatênis preto;Masculino;1;54,23
08/09/2021;1059;5727,5;Sapatênis preto;Masculino;3;59,29
08/09/2021;1059;5727,5;Sapatênis preto;Masculino;1;65,615
09/09/2021;1059;5727,5;Sapatênis preto;Masculino;2;54,23
09/09/2021;1059;5727,5;Sapatênis preto;Masculino;2;59,29
